Id,Probability
72367,0.18
72368,0.04
72369,0.0
72370,0.0
72371,0.11
72372,0.02
72373,0.02
72374,0.19
72375,0.88
72376,0.53
72377,0.31
72378,0.0
72379,0.35
72380,0.01
72381,0.04
72382,0.03
72383,0.07
72384,0.21
72385,0.02
72386,0.01
72387,0.02
72388,0.01
72389,0.0
72390,0.0
72391,0.01
72392,0.05
72393,0.0
72394,0.08
72395,0.01
72396,0.0
72397,0.0
72398,0.03
72399,0.0
72400,0.0
72401,0.04
72402,0.04
72403,0.01
72404,0.01
72405,0.03
72406,0.0
72407,0.0
72408,0.06
72409,0.0
72410,0.8
72411,0.0
72412,0.12
72413,0.18
72414,0.15
72415,0.77
72416,0.0
72417,0.0
72418,0.0
72419,0.7
72420,0.17
72421,0.0
72422,0.07
72423,0.4
72424,0.03
72425,0.0
72426,0.61
72427,0.0
72428,0.06
72429,0.2
72430,0.03
72431,0.19
72432,0.21
72433,0.01
72434,0.03
72435,0.13
72436,0.24
72437,0.04
72438,0.17
72439,0.09
72440,0.09
72441,0.27
72442,0.0
72443,0.02
72444,0.23
72445,0.01
72446,0.0
72447,0.23
72448,0.0
72449,0.42
72450,0.55
72451,0.0
72452,0.11
72453,0.07
72454,0.0
72455,0.0
72456,0.02
72457,0.01
72458,0.09
72459,0.02
72460,0.12
72461,0.16
72462,0.05
72463,0.03
72464,0.01
72465,0.0
72466,0.0
72467,0.0
72468,0.0
72469,0.08
72470,0.09
72471,0.10664205692634943
72472,0.0
72473,0.01
72474,0.01
72475,0.12
72476,0.0
72477,0.7
72478,0.17
72479,0.01
72480,0.64
72481,0.05
72482,0.0
72483,0.03
72484,0.03
72485,0.01
72486,0.32
72487,0.02
72488,0.26
72489,0.15
72490,0.03
72491,0.39
72492,0.0
72493,0.0
72494,0.02
72495,0.03
72496,0.02
72497,0.0
72498,0.0
72499,0.01
72500,0.19
72501,0.0
72502,0.08
72503,0.06
72504,0.05
72505,0.14
72506,0.14
72507,0.0
72508,0.04
72509,0.22
72510,0.0
72511,0.0
72512,0.04
72513,0.66
72514,0.46
72515,0.11
72516,0.1
72517,0.0
72518,0.23
72519,0.0
72520,0.0
72521,0.02
72522,0.2
72523,0.1
72524,0.03
72525,0.0
72526,0.02
72527,0.02
72528,0.1
72529,0.0
72530,0.0
72531,0.34
72532,0.55
72533,0.05
72534,0.0
72535,0.0
72536,0.0
72537,0.1
72538,0.01
72539,0.0
72540,0.13
72541,0.3
72542,0.04
72543,0.33
72544,0.0
72545,0.19
72546,0.17
72547,0.25
72548,0.16
72549,0.06
72550,0.0
72551,0.0
72552,0.41
72553,0.0
72554,0.08
72555,0.0
72556,0.0
72557,0.04
72558,0.11
72559,0.0
72560,0.15
72561,0.02
72562,0.0
72563,0.0
72564,0.01
72565,0.22
72566,0.05
72567,0.0
72568,0.0
72569,0.52
72570,0.0
72571,0.0
72572,0.01
72573,0.01
72574,0.28
72575,0.09
72576,0.0
72577,0.0
72578,0.08
72579,0.0
72580,0.0
72581,0.03
72582,0.0
72583,0.01
72584,0.0
72585,0.1
72586,0.04
72587,0.03
72588,0.0
72589,0.2
72590,0.01
72591,0.17
72592,0.01
72593,0.23
72594,0.13
72595,0.8
72596,0.13
72597,0.07
72598,0.1
72599,0.0
72600,0.01
72601,0.05
72602,0.48
72603,0.0
72604,0.02
72605,0.08
72606,0.37
72607,0.11
72608,0.1
72609,0.08
72610,0.24
72611,0.07
72612,0.07
72613,0.12
72614,0.26
72615,0.34
72616,0.11
72617,0.27
72618,0.0
72619,0.02
72620,0.0
72621,0.0
72622,0.01
72623,0.02
72624,0.08
72625,0.0
72626,0.06
72627,0.25
72628,0.06
72629,0.0
72630,0.24
72631,0.0
72632,0.06
72633,0.09
72634,0.07
72635,0.02
72636,0.16
72637,0.07
72638,0.8277829275128031
72639,0.44
72640,0.05
72641,0.0
72642,0.02
72643,0.01
72644,0.0
72645,0.11
72646,0.04
72647,0.07
72648,0.0
72649,0.01
72650,0.17
72651,0.0
72652,0.0
72653,0.0
72654,0.0
72655,0.01
72656,0.35
72657,0.07
72658,0.09
72659,0.12
72660,0.1
72661,0.0
72662,0.07
72663,0.3
72664,0.34
72665,0.15
72666,0.02
72667,0.0
72668,0.0
72669,0.13
72670,0.02
72671,0.69
72672,0.11
72673,0.0
72674,0.05
72675,0.01
72676,0.0
72677,0.01
72678,0.0
72679,0.04
72680,0.43
72681,0.07
72682,0.0
72683,0.15
72684,0.06
72685,0.14
72686,0.28
72687,0.0
72688,0.0
72689,0.19
72690,0.06
72691,0.02
72692,0.06
72693,0.14
72694,0.0
72695,0.01
72696,0.13
72697,0.0
72698,0.0
72699,0.04
72700,0.38
72701,0.0
72702,0.02
72703,0.16
72704,0.04
72705,0.28
72706,0.11
72707,0.01
72708,0.05
72709,0.16
72710,0.0
72711,0.04
72712,0.0
72713,0.0
72714,0.08
72715,0.0
72716,0.01
72717,0.43
72718,0.12
72719,0.13
72720,0.07
72721,0.0
72722,0.02
72723,0.04
72724,0.01
72725,0.0
72726,0.0
72727,0.05
72728,0.0
72729,0.69
72730,0.16
72731,0.0
72732,0.06
72733,0.03
72734,0.3
72735,0.14
72736,0.22
72737,0.01
72738,0.01
72739,0.0
72740,0.42
72741,0.01
72742,0.05
72743,0.01
72744,0.07
72745,0.0
72746,0.01
72747,0.89
72748,0.11
72749,0.24
72750,0.27
72751,0.77
72752,0.05
72753,0.48
72754,0.15
72755,0.0
72756,0.8
72757,0.23
72758,0.0
72759,0.22
72760,0.2
72761,0.05
72762,0.01
72763,0.01
72764,0.02
72765,0.6
72766,0.0
72767,0.04
72768,0.02
72769,0.1
72770,0.0
72771,0.2
72772,0.0
72773,0.2
72774,0.09
72775,0.31
72776,0.18
72777,0.22
72778,0.04
72779,0.0
72780,0.1
72781,0.55
72782,0.03
72783,0.08
72784,0.0
72785,0.12
72786,0.05
72787,0.0
72788,0.32
72789,0.0
72790,0.21
72791,0.0
72792,0.02
72793,0.88
72794,0.28
72795,0.21
72796,0.02
72797,0.14
72798,0.4
72799,0.19
72800,0.0
72801,0.14
72802,0.0
72803,0.01
72804,0.03
72805,0.1
72806,0.0
72807,0.16
72808,0.0
72809,0.03
72810,0.12
72811,0.04
72812,0.0
72813,0.0
72814,0.01
72815,0.07
72816,0.06
72817,0.06
72818,0.01
72819,0.18
72820,0.2
72821,0.06
72822,0.0
72823,0.0
72824,0.03
72825,0.04
72826,0.0
72827,0.0
72828,0.0
72829,0.08
72830,0.01
72831,0.02
72832,0.03
72833,0.02
72834,0.0
72835,0.0
72836,0.02
72837,0.18
72838,0.08
72839,0.0
72840,0.05
72841,0.0
72842,0.04
72843,0.12
72844,0.8
72845,0.0
72846,0.0
72847,0.0
72848,0.59
72849,0.6
72850,0.08
72851,0.15
72852,0.25
72853,0.01
72854,0.0
72855,0.08
72856,0.73
72857,0.1
72858,0.06
72859,0.22
72860,0.03
72861,0.06
72862,0.11
72863,0.0
72864,0.35
72865,0.02
72866,0.0
72867,0.0
72868,0.12
72869,0.0
72870,0.46
72871,0.0
72872,0.34
72873,0.03
72874,0.13
72875,0.23
72876,0.09
72877,0.01
72878,0.04
72879,0.49
72880,0.56
72881,0.01
72882,0.03
72883,0.37
72884,0.01
72885,0.03
72886,0.11
72887,0.11
72888,0.01
72889,0.15
72890,0.28
72891,0.01
72892,0.07
72893,0.03
72894,0.01
72895,0.46
72896,0.05
72897,0.0
72898,0.07
72899,0.0
72900,0.01
72901,0.0
72902,0.0
72903,0.06
72904,0.0
72905,0.1
72906,0.03
72907,0.0
72908,0.0
72909,0.01
72910,0.1
72911,0.05
72912,0.02
72913,0.35
72914,0.13
72915,0.85
72916,0.0
72917,0.01
72918,0.0
72919,0.0
72920,0.05
72921,0.06
72922,0.56
72923,0.28
72924,0.35
72925,0.82
72926,0.01
72927,0.34
72928,0.23
72929,0.0
72930,0.0
72931,0.03
72932,0.02
72933,0.03
72934,0.01
72935,0.07
72936,0.0
72937,0.14
72938,0.15
72939,0.09
72940,0.0
72941,0.73
72942,0.01
72943,0.0
72944,0.01
72945,0.0
72946,0.03
72947,0.01
72948,0.03
72949,0.0
72950,0.64
72951,0.0
72952,0.63
72953,0.18
72954,0.65
72955,0.01
72956,0.0
72957,0.9
72958,0.0
72959,0.41
72960,0.24
72961,0.18
72962,0.0
72963,0.06
72964,0.08
72965,0.11
72966,0.0
72967,0.0
72968,0.04
72969,0.02
72970,0.48
72971,0.02
72972,0.08
72973,0.23
72974,0.59
72975,0.0
72976,0.95
72977,0.02
72978,0.0
72979,0.0
72980,0.0
72981,0.0
72982,0.62
72983,0.0
72984,0.02
72985,0.09
72986,0.02
72987,0.0
72988,0.07
72989,0.0
72990,0.05
72991,0.04
72992,0.98
72993,0.0
72994,0.07
72995,0.0
72996,0.0
72997,0.02
72998,0.0
72999,0.0
73000,0.0
73001,0.63
73002,0.04
73003,0.42
73004,0.16
73005,0.0
73006,0.01
73007,0.0
73008,0.1
73009,0.04
73010,0.0
73011,0.02
73012,0.03
73013,0.03
73014,0.0
73015,0.17
73016,0.19
73017,0.0
73018,0.14
73019,0.01
73020,0.09
73021,0.0
73022,0.21
73023,0.39
73024,0.11
73025,0.57
73026,0.07
73027,0.03
73028,0.0
73029,0.48
73030,0.01
73031,0.0
73032,0.68
73033,0.0
73034,0.2
73035,0.0
73036,0.41
73037,0.24
73038,0.0
73039,0.2
73040,0.01
73041,0.0
73042,0.0
73043,0.1
73044,0.02
73045,0.01
73046,0.24
73047,0.01
73048,0.63
73049,0.01
73050,0.0
73051,0.03
73052,0.02
73053,0.07
73054,0.09
73055,0.01
73056,0.02
73057,0.0
73058,0.02
73059,0.86
73060,0.0
73061,0.01
73062,0.0
73063,0.62
73064,0.11
73065,0.0
73066,0.05
73067,0.14
73068,0.01
73069,0.0
73070,0.05
73071,0.08
73072,0.0
73073,0.03
73074,0.01
73075,0.0
73076,0.06
73077,0.12
73078,0.41
73079,0.05
73080,0.02
73081,0.21
73082,0.51
73083,0.16
73084,0.0
73085,0.02
73086,0.03
73087,0.17
73088,0.44
73089,0.02
73090,0.14
73091,0.52
73092,0.06
73093,0.02
73094,0.02
73095,0.97
73096,0.61
73097,0.07
73098,0.0
73099,0.27
73100,0.25
73101,0.0
73102,0.01
73103,0.0
73104,0.93
73105,0.47
73106,0.0
73107,0.04
73108,0.0
73109,0.01
73110,0.35
73111,0.8
73112,0.01
73113,0.0
73114,0.27
73115,0.0
73116,0.09
73117,0.17
73118,0.14
73119,0.27
73120,0.02
73121,0.02
73122,0.0
73123,0.03
73124,0.88
73125,0.08
73126,0.0
73127,0.02
73128,0.02
73129,0.01
73130,0.0
73131,0.02
73132,0.0
73133,0.24
73134,0.06
73135,0.0
73136,0.14
73137,0.0
73138,0.0
73139,0.0
73140,0.76
73141,0.02
73142,0.0
73143,0.04
73144,0.29
73145,0.23
73146,0.15
73147,0.26
73148,0.12
73149,0.0
73150,0.0
73151,0.07
73152,0.01
73153,0.01
73154,0.0
73155,0.0
73156,0.32
73157,0.1
73158,0.04
73159,0.01
73160,0.58
73161,0.22
73162,0.0
73163,0.3
73164,0.05
73165,0.0
73166,0.07
73167,0.09
73168,0.0
73169,0.12
73170,0.7337132035061599
73171,0.0
73172,0.01
73173,0.53
73174,0.11
73175,0.03
73176,0.0
73177,0.02
73178,0.02
73179,0.0
73180,0.03
73181,0.81
73182,0.15
73183,0.4
73184,0.0
73185,0.22
73186,0.46
73187,0.0
73188,0.0
73189,0.1
73190,0.0
73191,0.04
73192,0.11
73193,0.02
73194,0.07
73195,0.54
73196,0.01
73197,0.12
73198,0.0
73199,0.01
73200,0.04
73201,0.05
73202,0.05
73203,0.02
73204,0.0
73205,0.0
73206,0.0
73207,0.0
73208,0.21
73209,0.21
73210,0.21
73211,0.13
73212,0.1
73213,0.07
73214,0.0
73215,0.0
73216,0.19
73217,0.08
73218,0.0
73219,0.05
73220,0.31
73221,0.89
73222,0.08
73223,0.38
73224,0.14
73225,0.05
73226,0.12
73227,0.0
73228,0.01
73229,0.0
73230,0.0
73231,0.01
73232,0.0
73233,0.01
73234,0.0
73235,0.19
73236,0.0
73237,0.05
73238,0.01
73239,0.0
73240,0.13
73241,0.05
73242,0.0
73243,0.07
73244,0.26
73245,0.0
73246,0.01
73247,0.12
73248,0.22
73249,0.05
73250,0.0
73251,0.8
73252,0.01
73253,0.0
73254,0.01
73255,0.1
73256,0.0
73257,0.56
73258,0.02
73259,0.24
73260,0.39
73261,0.0
73262,0.02
73263,0.27
73264,0.03
73265,0.33
73266,0.01
73267,0.03
73268,0.0
73269,0.2
73270,0.43
73271,0.12
73272,0.15
73273,0.0
73274,0.28
73275,0.01
73276,0.13
73277,0.09
73278,0.0
73279,0.06
73280,0.01
73281,0.01
73282,0.11
73283,0.68
73284,0.01
73285,0.16
73286,0.02
73287,0.03
73288,0.01
73289,0.01
73290,0.17
73291,0.0
73292,0.03
73293,0.07
73294,0.96
73295,0.2
73296,0.13
73297,0.26
73298,0.45
73299,0.05
73300,0.0
73301,0.0
73302,0.18
73303,0.08
73304,0.12
73305,0.04
73306,0.01
73307,0.72
73308,0.18
73309,0.02
73310,0.07
73311,0.63
73312,0.0
73313,0.13
73314,0.0
73315,0.18
73316,0.0
73317,0.05
73318,0.05
73319,0.01
73320,0.0
73321,0.04
73322,0.02
73323,0.1
73324,0.04
73325,0.04
73326,0.01
73327,0.18
73328,0.09
73329,0.05
73330,0.02
73331,0.04
73332,0.0
73333,0.01
73334,0.51
73335,0.01
73336,0.08
73337,0.08
73338,0.03
73339,0.48
73340,0.06
73341,0.0
73342,0.06
73343,0.02
73344,0.72
73345,0.02
73346,0.13
73347,0.0
73348,0.2
73349,0.0
73350,0.01
73351,0.0
73352,0.01
73353,0.23
73354,0.1
73355,0.23
73356,0.05
73357,0.01
73358,0.01
73359,0.45
73360,0.04
73361,0.03
73362,0.0
73363,0.0
73364,0.39
73365,0.37
73366,0.23
73367,0.0
73368,0.04
73369,0.0
73370,0.01
73371,0.0
73372,0.0
73373,0.77
73374,0.89
73375,0.05
73376,0.02
73377,0.0
73378,0.09
73379,0.01
73380,0.26
73381,0.0
73382,0.1
73383,0.09
73384,0.01
73385,0.02
73386,0.02
73387,0.09
73388,0.14
73389,0.01
73390,0.25
73391,0.0
73392,0.0
73393,0.0
73394,0.01
73395,0.0
73396,0.0
73397,0.02
73398,0.07
73399,0.55
73400,0.0
73401,0.02
73402,0.33
73403,0.0
73404,0.04
73405,0.02
73406,0.09
73407,0.0
73408,0.03
73409,0.02
73410,0.0
73411,0.0
73412,0.05
73413,0.33
73414,0.09
73415,0.05
73416,0.25
73417,0.17
73418,0.0
73419,0.17
73420,0.0
73421,0.02
73422,0.12
73423,0.02
73424,0.02
73425,0.01
73426,0.04
73427,0.26
73428,0.32
73429,0.0
73430,0.0
73431,0.0
73432,0.0
73433,0.0
73434,0.0
73435,0.09
73436,0.0
73437,0.0
73438,0.01
73439,0.0
73440,0.02
73441,0.01
73442,0.14
73443,0.0
73444,0.0
73445,0.0
73446,0.02
73447,0.13
73448,0.13
73449,0.0
73450,0.0
73451,0.0
73452,0.01
73453,0.16
73454,0.14
73455,0.33
73456,0.0
73457,0.05
73458,0.04
73459,0.0
73460,0.3
73461,0.0
73462,0.0
73463,0.0
73464,0.03
73465,0.43
73466,0.59
73467,0.23
73468,0.28
73469,0.0
73470,0.09
73471,0.0
73472,0.03
73473,0.0
73474,0.02
73475,0.0
73476,0.03
73477,0.3
73478,0.01
73479,0.2
73480,0.01
73481,0.0
73482,0.85
73483,0.83
73484,0.15
73485,0.58
73486,0.0
73487,0.12
73488,0.0
73489,0.01
73490,0.63
73491,0.08
73492,0.03
73493,0.11
73494,0.16
73495,0.0
73496,0.0
73497,0.0
73498,0.01
73499,0.0
73500,0.0
73501,0.0
73502,0.0
73503,0.04
73504,0.0
73505,0.01
73506,0.22
73507,0.15
73508,0.0
73509,0.07
73510,0.0
73511,0.0
73512,0.08
73513,0.03
73514,0.2
73515,0.0
73516,0.07
73517,0.12
73518,0.16
73519,0.01
73520,0.01
73521,0.0
73522,0.07
73523,0.02
73524,0.61
73525,0.45
73526,0.0
73527,0.0
73528,0.0
73529,0.03
73530,0.0
73531,0.34
73532,0.01
73533,0.01
73534,0.0
73535,0.0
73536,0.1
73537,0.42
73538,0.28
73539,0.13
73540,0.01
73541,0.03
73542,0.02
73543,0.02
73544,0.02
73545,0.01
73546,0.08
73547,0.01
73548,0.04
73549,0.1
73550,0.01
73551,0.06
73552,0.24
73553,0.01
73554,0.03
73555,0.0
73556,0.01
73557,0.0
73558,0.0
73559,0.0
73560,0.01
73561,0.01
73562,0.44
73563,0.0
73564,0.0
73565,0.18
73566,0.74
73567,0.25
73568,0.24
73569,0.22
73570,0.01
73571,0.0
73572,0.0
73573,0.0
73574,0.41
73575,0.02
73576,0.0
73577,0.0
73578,0.01
73579,0.02
73580,0.11
73581,0.0
73582,0.0
73583,0.03
73584,0.0
73585,0.17
73586,0.0
73587,0.12
73588,0.04
73589,0.0
73590,0.0
73591,0.14
73592,0.37
73593,0.0
73594,0.03
73595,0.0
73596,0.0
73597,0.0
73598,0.0
73599,0.0
73600,0.0
73601,0.08
73602,0.0
73603,0.59
73604,0.16
73605,0.08
73606,0.0
73607,0.0
73608,0.02
73609,0.29
73610,0.1
73611,0.07
73612,0.05
73613,0.57
73614,0.0
73615,0.86
73616,0.05
73617,0.0
73618,0.13
73619,0.0
73620,0.09
73621,0.42
73622,0.08
73623,0.01
73624,0.15
73625,0.01
73626,0.0
73627,0.14
73628,0.05
73629,0.05
73630,0.15
73631,0.0
73632,0.0
73633,0.14
73634,0.01
73635,0.02
73636,0.0
73637,0.21
73638,0.0
73639,0.04
73640,0.0
73641,0.04
73642,0.0
73643,0.06
73644,0.03
73645,0.31
73646,0.0
73647,0.03
73648,0.01
73649,0.0
73650,0.03
73651,0.01
73652,0.47
73653,0.71
73654,0.0
73655,0.01
73656,0.17
73657,0.46
73658,0.66
73659,0.0
73660,0.24
73661,0.02
73662,0.03
73663,0.01
73664,0.46
73665,0.0
73666,0.11
73667,0.06
73668,0.04
73669,0.0
73670,0.03
73671,0.11
73672,0.03
73673,0.02
73674,0.84
73675,0.0
73676,0.0
73677,0.1
73678,0.0
73679,0.08
73680,0.21
73681,0.0
73682,0.0
73683,0.2
73684,0.23
73685,0.0
73686,0.56
73687,0.06
73688,0.19
73689,0.27
73690,0.05
73691,0.28
73692,0.11
73693,0.02
73694,0.01
73695,0.47
73696,0.0
73697,0.08
73698,0.07
73699,0.01
73700,0.32
73701,0.07
73702,0.01
73703,0.1
73704,0.0
73705,0.2
73706,0.05
73707,0.01
73708,0.03
73709,0.0
73710,0.15
73711,0.01
73712,0.0
73713,0.01
73714,0.0
73715,0.03
73716,0.01
73717,0.0
73718,0.0
73719,0.49
73720,0.42
73721,0.04
73722,0.0
73723,0.26
73724,0.02
73725,0.66
73726,0.01
73727,0.02
73728,0.0
73729,0.04
73730,0.76
73731,0.0
73732,0.39
73733,0.61
73734,0.02
73735,0.03
73736,0.15
73737,0.0
73738,0.21
73739,0.0
73740,0.03
73741,0.58
73742,0.12
73743,0.14
73744,0.49
73745,0.09
73746,0.07
73747,0.0
73748,0.0
73749,0.19
73750,0.35
73751,0.01
73752,0.03
73753,0.03
73754,0.25
73755,0.01
73756,0.03
73757,0.0
73758,0.58
73759,0.14
73760,0.02
73761,0.12
73762,0.0
73763,0.0
73764,0.0
73765,0.05
73766,0.21
73767,0.0
73768,0.08
73769,0.03
73770,0.0
73771,0.0
73772,0.01
73773,0.0
73774,0.07
73775,0.0
73776,0.04
73777,0.0
73778,0.0
73779,0.0
73780,0.0
73781,0.0
73782,0.05
73783,0.18
73784,0.01
73785,0.0
73786,0.0
73787,0.03
73788,0.0
73789,0.05
73790,0.06
73791,0.07
73792,0.0
73793,0.03
73794,0.19
73795,0.0
73796,0.0
73797,0.15
73798,0.01
73799,0.01
73800,0.07
73801,0.05
73802,0.0
73803,0.39
73804,0.31
73805,0.16
73806,0.01
73807,0.04
73808,0.1
73809,0.41
73810,0.04
73811,0.3
73812,0.03
73813,0.24
73814,0.92
73815,0.0
73816,0.12
73817,0.03
73818,0.0
73819,0.09
73820,0.02
73821,0.1
73822,0.01
73823,0.03
73824,0.01
73825,0.07
73826,0.36
73827,0.0
73828,0.19
73829,0.0
73830,0.0
73831,0.0
73832,0.0
73833,0.0
73834,0.09
73835,0.37
73836,0.25
73837,0.0
73838,0.13
73839,0.03
73840,0.87
73841,0.22
73842,0.1
73843,0.03
73844,0.01
73845,0.08
73846,0.01
73847,0.0
73848,0.36
73849,0.1
73850,0.33
73851,0.0
73852,0.21
73853,0.45
73854,0.0
73855,0.0
73856,0.03
73857,0.03
73858,0.0
73859,0.01
73860,0.0
73861,0.02
73862,0.04
73863,0.0
73864,0.01
73865,0.03
73866,0.06
73867,0.03
73868,0.06
73869,0.76
73870,0.0
73871,0.17
73872,0.0
73873,0.52
73874,0.6
73875,0.01
73876,0.15
73877,0.06
73878,0.1
73879,0.01
73880,0.09
73881,0.0
73882,0.21
73883,0.23
73884,0.0
73885,0.0
73886,0.3
73887,0.02
73888,0.0
73889,0.04
73890,0.02
73891,0.02
73892,0.15
73893,0.01
73894,0.01
73895,0.19
73896,0.0
73897,0.0
73898,0.05
73899,0.15
73900,0.0
73901,0.04
73902,0.0
73903,0.1
73904,0.03
73905,0.01
73906,0.0
73907,0.01
73908,0.09
73909,0.05
73910,0.0
73911,0.04
73912,0.24
73913,0.0
73914,0.0
73915,0.0
73916,0.0
73917,0.17
73918,0.0
73919,0.01
73920,0.64
73921,0.01
73922,0.35
73923,0.31
73924,0.03
73925,0.01
73926,0.0
73927,0.0
73928,0.13
73929,0.66
73930,0.4
73931,0.38
73932,0.0
73933,0.1
73934,0.0
73935,0.08
73936,0.11
73937,0.62
73938,0.0
73939,0.03
73940,0.0
73941,0.01
73942,0.09
73943,0.03
73944,0.0
73945,0.0
73946,0.42
73947,0.0
73948,0.0
73949,0.03
73950,0.0
73951,0.11
73952,0.0
73953,0.04
73954,0.01
73955,0.66
73956,0.41
73957,0.69
73958,0.07
73959,0.03
73960,0.0
73961,0.06
73962,0.25
73963,0.0
73964,0.57
73965,0.02
73966,0.12
73967,0.0
73968,0.0
73969,0.03
73970,0.02
73971,0.03
73972,0.0
73973,0.0
73974,0.69
73975,0.0
73976,0.01
73977,0.16
73978,0.0
73979,0.0
73980,0.05
73981,0.15
73982,0.06
73983,0.16
73984,0.06
73985,0.1
73986,0.0
73987,0.06
73988,0.01
73989,0.06
73990,0.61
73991,0.27
73992,0.02
73993,0.07
73994,0.0
73995,0.22
73996,0.3
73997,0.0
73998,0.09
73999,0.24
74000,0.0
74001,0.2
74002,0.58
74003,0.0
74004,0.07
74005,0.0
74006,0.02
74007,0.18
74008,0.01
74009,0.13
74010,0.05
74011,0.03
74012,0.06
74013,0.47
74014,0.0
74015,0.0
74016,0.06
74017,0.08
74018,0.2
74019,0.0
74020,0.03
74021,0.01
74022,0.0
74023,0.04
74024,0.61
74025,0.18
74026,0.17
74027,0.03
74028,0.0
74029,0.05
74030,0.0
74031,0.02
74032,0.02
74033,0.17
74034,0.17
74035,0.0
74036,0.01
74037,0.04
74038,0.06
74039,0.0
74040,0.02
74041,0.0
74042,0.02
74043,0.0
74044,0.0
74045,0.0
74046,0.0
74047,0.36
74048,0.05
74049,0.02
74050,0.0
74051,0.94
74052,0.12
74053,0.03
74054,0.93
74055,0.03
74056,0.04
74057,0.15
74058,0.07
74059,0.03
74060,0.0
74061,0.04
74062,0.03
74063,0.03
74064,0.01
74065,0.11
74066,0.25
74067,0.0
74068,0.03
74069,0.0
74070,0.04
74071,0.0
74072,0.02
74073,0.0
74074,0.02
74075,0.03
74076,0.48
74077,0.0
74078,0.57
74079,0.0
74080,0.0
74081,0.29
74082,0.02
74083,0.17
74084,0.19
74085,0.49
74086,0.0
74087,0.15
74088,0.0
74089,0.12
74090,0.57
74091,0.67
74092,0.08
74093,0.1
74094,0.0
74095,0.33
74096,0.48
74097,0.12
74098,0.09
74099,0.06
74100,0.06
74101,0.0
74102,0.04
74103,0.01
74104,0.0
74105,0.0
74106,0.21
74107,0.0
74108,0.0
74109,0.0
74110,0.06
74111,0.0
74112,0.4
74113,0.33
74114,0.0
74115,0.54
74116,0.0
74117,0.23
74118,0.65
74119,0.22
74120,0.38
74121,0.09
74122,0.0
74123,0.05
74124,0.62
74125,0.1
74126,0.0
74127,0.0
74128,0.15
74129,0.04
74130,0.59
74131,0.04
74132,0.02
74133,0.04
74134,0.03
74135,0.31
74136,0.46
74137,0.0
74138,0.0
74139,0.0
74140,0.02
74141,0.0
74142,0.18
74143,0.04
74144,0.06
74145,0.14
74146,0.01
74147,0.23
74148,0.14
74149,0.64
74150,0.04
74151,0.02
74152,0.25
74153,0.04
74154,0.0
74155,0.09
74156,0.0
74157,0.03
74158,0.34
74159,0.0
74160,0.0
74161,0.0
74162,0.31
74163,0.06
74164,0.03
74165,0.0
74166,0.72
74167,0.12
74168,0.17
74169,0.25
74170,0.05
74171,0.21
74172,0.01
74173,0.61
74174,0.04
74175,0.12
74176,0.03
74177,0.0
74178,0.26
74179,0.11
74180,0.4
74181,0.0
74182,0.0
74183,0.0
74184,0.35
74185,0.03
74186,0.13
74187,0.9
74188,0.11
74189,0.01
74190,0.14
74191,0.28
74192,0.0
74193,0.32
74194,0.27
74195,0.0
74196,0.09
74197,0.03
74198,0.0
74199,0.03
74200,0.0
74201,0.0
74202,0.01
74203,0.04
74204,0.0
74205,0.0
74206,0.06
74207,0.29
74208,0.17
74209,0.01
74210,0.23
74211,0.0
74212,0.05
74213,0.12
74214,0.21
74215,0.11
74216,0.34
74217,0.0
74218,0.0
74219,0.0
74220,0.0
74221,0.24
74222,0.0
74223,0.12
74224,0.09
74225,0.04
74226,0.0
74227,0.0
74228,0.0
74229,0.02
74230,0.01
74231,0.22
74232,0.12
74233,0.03
74234,0.06
74235,0.06
74236,0.69
74237,0.31
74238,0.31
74239,0.1
74240,0.0
74241,0.02
74242,0.09
74243,0.0
74244,0.15
74245,0.02
74246,0.01
74247,0.0
74248,0.0
74249,0.0
74250,0.0
74251,0.04
74252,0.37
74253,0.01
74254,0.08
74255,0.0
74256,0.11
74257,0.02
74258,0.22
74259,0.1
74260,0.0
74261,0.37
74262,0.21
74263,0.0
74264,0.0
74265,0.0
74266,0.09
74267,0.02
74268,0.0
74269,0.0
74270,0.01
74271,0.0
74272,0.0
74273,0.0
74274,0.14
74275,0.0
74276,0.0
74277,0.06
74278,0.0
74279,0.02
74280,0.81
74281,0.43
74282,0.08
74283,0.14
74284,0.02
74285,0.02
74286,0.0
74287,0.01
74288,0.22
74289,0.57
74290,0.8
74291,0.01
74292,0.26
74293,0.05
74294,0.28
74295,0.35
74296,0.05
74297,0.87
74298,0.01
74299,0.0
74300,0.0
74301,0.02
74302,0.17
74303,0.03
74304,0.01
74305,0.0
74306,0.07
74307,0.53
74308,0.0
74309,0.31
74310,0.0
74311,0.25
74312,0.54
74313,0.05
74314,0.86
74315,0.08
74316,0.0
74317,0.0
74318,0.0
74319,0.0
74320,0.15
74321,0.0
74322,0.02
74323,0.0
74324,0.03
74325,0.0
74326,0.07
74327,0.01
74328,0.0
74329,0.17
74330,0.01
74331,0.04
74332,0.0
74333,0.0
74334,0.02
74335,0.0
74336,0.38
74337,0.02
74338,0.04
74339,0.3
74340,0.0
74341,0.44
74342,0.76
74343,0.0
74344,0.0
74345,0.42
74346,0.0
74347,0.03
74348,0.0
74349,0.0
74350,0.01
74351,0.28
74352,0.08
74353,0.09
74354,0.01
74355,0.01
74356,0.0
74357,0.03
74358,0.0
74359,0.01
74360,0.04
74361,0.04
74362,0.0
